state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
801500	0.058	3.149	0.172	2	NA	-93.77	0	-0.22
801500	0.096	0.096	0.096	1	NA	-98.89	0	-0.16
801600	0.058	3.149	0.172	2	NA	-93.77	-1.06	-4.21
801600	0.096	0.096	0.096	1	NA	-98.89	-0.37	-4.91
801700	0.058	3.149	0.172	2	NA	-93.77	0	-0.86
801700	0.043	0.127	0.096	2	NA	-94.94	0	-2.76
801800	0.058	3.149	0.172	2	NA	-93.77	-1.06	-4.21
801800	0.043	0.127	0.096	2	NA	-94.94	-1.06	-4.21
801900	0.058	3.149	0.172	2	NA	-93.77	0	-4.41
801900	0.043	0.127	0.096	2	NA	-94.94	0	-1.34
802000	0.058	3.149	0.172	2	NA	-93.77	-1.06	-4.21
802000	0.096	0.096	0.096	1	NA	-98.89	0	-0.77
802100	0.058	3.149	0.172	2	NA	-93.77	0	-2.03
802100	0.096	0.096	0.096	1	NA	-98.89	0	-0.86
802200	0.058	3.149	0.172	2	NA	-93.77	0	-0.75
802200	0.096	0.096	0.096	1	NA	-98.89	0	-1.19
802300	0.058	3.149	0.172	2	NA	-93.77	0	-0.02
802300	0.096	0.096	0.096	1	NA	-98.89	0	-2.64
802400	0.058	3.149	0.172	2	NA	-93.77	0	-2.77
802400	0.096	0.096	0.096	1	NA	-98.89	0	-0.83
802500	0.058	3.149	0.172	2	NA	-93.77	0	-0.84
802500	0.096	0.096	0.096	1	NA	-98.89	0	-0.38
802600	0.058	3.149	0.172	2	NA	-93.77	0	-0.1
802600	0.065	4.25	0.096	2	NA	-95.79	0	-0.68
802700	0.058	3.149	0.172	2	NA	-93.77	0	-0.21
802700	0.065	4.25	0.096	2	NA	-95.79	0	-0.86
802800	0.058	3.149	0.172	2	NA	-93.77	-1.06	-4.21
802800	0.065	4.25	0.096	2	NA	-95.79	0	-0.65
802900	0.058	3.149	0.172	2	NA	-93.77	0	-1.38
802900	0.065	4.25	0.096	2	NA	-95.79	0	-0.52
803000	0.058	3.149	0.172	2	NA	-93.77	0	-0.78
803000	0.065	4.25	0.096	2	NA	-95.79	0	-0.83
803100	0.058	3.149	0.172	2	NA	-93.77	0	-0.45
803100	0.065	4.25	0.096	2	NA	-95.79	0	-2.02
803200	0.058	3.149	0.172	2	NA	-93.77	0	-0.02
803200	0.004	4.25	0.157	3	NA	-90.6	-1.47	-3.8
803300	0.053	3.149	0.172	3	NA	-91.76	-1.47	-3.8
803300	0.004	4.25	0.219	3	NA	-89.03	0	-0.28
803400	0.053	3.149	0.199	3	NA	-93.11	0	-2.46
803400	0.004	4.25	0.219	3	NA	-89.03	-1.47	-3.8
803500	0.053	3.149	0.181	3	NA	-91.66	0	-0.32
803500	0.004	4.25	0.219	3	NA	-89.03	0	-0.23
803600	0.053	3.149	0.181	3	NA	-91.66	0	-0.69
803600	0.096	0.096	0.096	1	NA	-98.89	-0.37	-4.91
803700	0.068	3.149	0.181	2	NA	-93.48	0	-0.01
803700	0.096	0.096	0.096	1	NA	-98.89	0	-0.19
803800	0.068	3.149	0.181	2	NA	-93.48	-1.06	-4.21
803800	0.096	0.096	0.096	1	NA	-98.89	0	-0.19
803900	0.068	3.149	0.181	2	NA	-93.48	0	-0.78
803900	0.096	0.096	0.096	1	NA	-98.89	0	-0.96
804000	0.068	3.149	0.181	2	NA	-93.48	0	-0.61
804000	0.096	0.096	0.096	1	NA	-98.89	0	-0.3
804100	0.034	3.149	0.181	3	NA	-91.14	0	-2.39
804100	0.096	0.096	0.096	1	NA	-98.89	-0.37	-4.91
804200	0.034	3.149	0.186	3	NA	-93.29	0	-0.46
804200	0.026	0.107	0.096	2	NA	-94.04	0	-1.05
804300	0.034	3.149	0.097	3	NA	-94.68	0	0
804300	0.096	0.096	0.096	1	NA	-98.89	0	-0.87
804400	0.034	3.149	0.142	3	NA	-94.79	0	0.69
804400	0.058	1.069	0.096	2	NA	-92.89	0	-0.99
804500	0.034	3.149	0.188	3	NA	-93.34	0	0.69
804500	0.058	1.069	0.096	2	NA	-92.89	0	-0.15
804600	0.034	3.149	0.181	3	NA	-91.14	0	0.69
804600	0.058	1.069	0.096	2	NA	-92.89	0	-2.64
804700	0.034	3.149	0.2	3	NA	-93.73	-1.47	-3.8
804700	0.058	1.069	0.096	2	NA	-92.89	0	-2.27
804800	0.034	3.149	0.105	3	NA	-92.8	0	0
804800	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
804900	0.034	3.149	0.108	3	NA	-93.97	0	0
804900	0.058	1.069	0.096	2	NA	-92.89	0	-1.11
805000	0.034	3.149	0.202	3	NA	-94.6	-1.47	-3.8
805000	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
805100	0.034	3.149	0.186	4	NA	-91.38	0	-0.48
805100	0.058	1.069	0.096	2	NA	-92.89	0	-0.13
805200	0.034	3.149	0.187	4	NA	-91.51	0	-0.69
805200	0.058	1.069	0.096	2	NA	-92.89	0	-2.38
805300	0.034	3.149	0.094	3	NA	-94.17	0	0.69
805300	0.058	1.069	0.096	2	NA	-92.89	0	-0.57
805400	0.034	3.149	0.186	3	NA	-93.11	-1.47	-3.8
805400	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
805500	0.034	3.149	0.186	3	NA	-93.18	0	-2.1
805500	0.058	1.069	0.096	2	NA	-92.89	0	-0.04
805600	0.034	3.149	0.187	3	NA	-93.55	-1.47	-3.8
805600	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
805700	0.034	3.149	0.171	3	NA	-93.49	0	-1.96
805700	0.058	1.069	0.096	2	NA	-92.89	0	-0.2
805800	0.034	3.149	0.17	3	NA	-93.09	0	-0.69
805800	0.058	1.069	0.096	2	NA	-92.89	0	-0.1
805900	0.056	3.149	0.17	2	NA	-93.93	0	-0.18
805900	0.058	1.069	0.096	2	NA	-92.89	0	-0.31
806000	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
806000	0.058	1.069	0.096	2	NA	-92.89	0	-0.66
806100	0.056	3.149	0.17	2	NA	-93.93	0	-0.61
806100	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
806200	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
806200	0.058	1.069	0.096	2	NA	-92.89	0	-0.53
806300	0.056	3.149	0.17	2	NA	-93.93	0	-1.15
806300	0.058	1.069	0.096	2	NA	-92.89	-1.06	-4.21
806400	0.056	3.149	0.17	2	NA	-93.93	0	-0.58
806400	0.058	1.069	0.096	2	NA	-92.89	0	-0.21
806500	0.056	3.149	0.17	2	NA	-93.93	0	-1.03
806500	0.058	1.069	0.096	2	NA	-92.89	0	-0.17
806600	0.056	3.149	0.17	2	NA	-93.93	0	-1.14
806600	0.058	1.069	0.096	2	NA	-92.89	0	-0.29
806700	0.056	3.149	0.17	2	NA	-93.93	0	-2.62
806700	0.058	1.069	0.096	2	NA	-92.89	0	-2.1
806800	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
806800	0.096	0.096	0.096	1	NA	-98.89	0	-3.13
806900	0.056	3.149	0.17	2	NA	-93.93	0	-1.78
806900	0.096	0.096	0.096	1	NA	-98.89	0	-0.27
807000	0.056	3.149	0.17	2	NA	-93.93	0	-0.06
807000	0.096	0.096	0.096	1	NA	-98.89	0	-0.24
807100	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
807100	0.096	0.096	0.096	1	NA	-98.89	0	-0.97
807200	0.056	3.149	0.17	2	NA	-93.93	0	-1.87
807200	0.054	0.161	0.096	2	NA	-93.36	0	-0.4
807300	0.056	3.149	0.17	2	NA	-93.93	0	-0.86
807300	0.096	0.096	0.096	1	NA	-98.89	0	-0.69
807400	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
807400	0.096	0.096	0.096	1	NA	-98.89	0	-1.71
807500	0.056	3.149	0.17	2	NA	-93.93	0	-0.21
807500	0.096	0.096	0.096	1	NA	-98.89	0	-0.33
807600	0.056	3.149	0.17	2	NA	-93.93	0	-0.59
807600	0.096	0.096	0.096	1	NA	-98.89	0	-0.09
807700	0.056	3.149	0.17	2	NA	-93.93	0	-1.79
807700	0.081	0.486	0.096	2	NA	-93.3	0	-0.53
807800	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
807800	0.081	0.486	0.096	2	NA	-93.3	0	-0.84
807900	0.056	3.149	0.17	2	NA	-93.93	0	-0.49
807900	0.081	0.486	0.096	2	NA	-93.3	-1.06	-4.21
808000	0.056	3.149	0.17	2	NA	-93.93	0	-0.44
808000	0.081	0.486	0.096	2	NA	-93.3	0	-0.09
808100	0.056	3.149	0.17	2	NA	-93.93	0	-0.25
808100	0.081	0.486	0.096	2	NA	-93.3	0	-1.11
808200	0.056	3.149	0.17	2	NA	-93.93	-1.06	-4.21
808200	0.081	0.486	0.096	2	NA	-93.3	0	-0.36
808300	0.056	3.149	0.17	2	NA	-93.93	0	-1.04
808300	0.057	0.486	0.085	3	NA	-92.75	-1.47	-3.8
808400	0.056	3.149	0.17	2	NA	-93.93	0	-0.04
808400	0.075	0.486	0.09	2	NA	-92.97	0	-3.04
808500	0.056	3.149	0.17	2	NA	-93.93	0	-6.41
808500	0.075	0.486	0.09	2	NA	-92.97	0	-0.06
808600	0.025	3.149	0.172	3	NA	-91.29	0	-1.12
808600	0.075	0.486	0.09	2	NA	-92.97	-1.06	-4.21
808700	0.025	3.149	0.171	4	NA	-91.59	0	-1.39
808700	0.075	0.486	0.09	2	NA	-92.97	-1.06	-4.21
808800	0.025	3.149	0.173	4	NA	-90.99	0	-0.01
808800	0.075	0.486	0.09	2	NA	-92.97	0	-0.29
808900	0.025	3.149	0.185	3	NA	-93.37	0	-1.19
808900	0.075	0.486	0.09	2	NA	-92.97	-1.06	-4.21
809000	0.025	3.149	0.088	3	NA	-91.58	0	-0.69
809000	0.09	0.09	0.09	1	NA	-98.8	0	-1.19
809100	0.025	3.149	0.136	3	NA	-92.45	0	-0.69
809100	0.072	0.586	0.09	2	NA	-92.71	0	-2.3
809200	0.068	3.149	0.136	2	NA	-95.28	0	-5.37
809200	0.09	0.09	0.09	1	NA	-98.8	0.37	4.91
809300	0.066	3.149	0.18	3	NA	-93.74	0	-0.27
809300	0.09	0.09	0.09	1	NA	-98.8	0	-1.62
809400	0.068	3.149	0.181	2	NA	-93.48	0	-0.14
809400	0.09	0.09	0.09	1	NA	-98.8	0	0
809500	0.068	3.149	0.181	2	NA	-93.48	-1.06	-4.21
809500	0.09	0.09	0.09	1	NA	-98.8	0	-0.6
809600	0.059	3.149	0.186	3	NA	-91.85	0	-0.69
809600	0.067	3.272	0.09	2	NA	-95.56	0	-0.46
809700	0.059	3.149	0.207	3	NA	-91	0	0.69
809700	0.067	3.272	0.09	2	NA	-95.56	0	-2.5
809800	0.059	3.149	0.176	3	NA	-91.61	0	-0.3
809800	0.067	3.272	0.09	2	NA	-95.56	0	-0.41
809900	0.059	3.149	0.181	3	NA	-91.44	0	-0.69
809900	0.067	3.272	0.09	2	NA	-95.56	0	-3.08
810000	0.085	0.085	0.085	1	NA	-98.82	0	-0.62
810000	0.067	3.272	0.09	2	NA	-95.56	0	-1.77
810100	0.085	0.085	0.085	1	NA	-98.82	0	-0.26
810100	0.019	3.272	0.184	3	NA	-89.17	0	-1.91
810200	0.05	0.138	0.085	2	NA	-93.28	0	-2.48
810200	0.019	3.272	0.137	3	NA	-90.64	0	-2.01
810300	0.05	0.138	0.085	2	NA	-93.28	-1.06	-4.21
810300	0.019	3.272	0.187	3	NA	-90.35	0	0.69
810400	0.035	1.329	0.088	3	NA	-89.38	-1.47	-3.8
810400	0.019	0.157	0.137	2	NA	-95.66	0	-0.11
810500	0.05	0.138	0.085	2	NA	-93.28	0	-0.39
810500	0.019	0.157	0.137	2	NA	-95.66	0	-1.15
810600	0.05	0.138	0.085	2	NA	-93.28	0	-0.41
810600	0.137	0.137	0.137	1	NA	-101.67	0	-1.6
810700	0.05	0.138	0.085	2	NA	-93.28	0	-0.04
810700	0.137	0.137	0.137	1	NA	-101.67	0	-0.06
810800	0.05	0.138	0.085	2	NA	-93.28	-1.06	-4.21
810800	0.137	0.137	0.137	1	NA	-101.67	0	-0.03
810900	0.05	0.138	0.085	2	NA	-93.28	0	-1.49
810900	0.098	5.472	0.137	2	NA	-96.39	0	-2.11
811000	0.05	0.138	0.085	2	NA	-93.28	0	-1.57
811000	0.137	0.137	0.137	1	NA	-101.67	0	-1.02
811100	0.05	0.138	0.085	2	NA	-93.28	0	-0.36
811100	0.137	0.137	0.137	1	NA	-101.67	0	-0.08
811200	0.05	0.138	0.085	2	NA	-93.28	0	-2.22
811200	0.137	0.137	0.137	1	NA	-101.67	-0.37	-4.91
811300	0.05	0.138	0.085	2	NA	-93.28	0	-1.19
811300	0.103	4.772	0.137	2	NA	-100.24	0	-0.69
811400	0.05	0.138	0.085	2	NA	-93.28	0	-0.84
811400	0.103	4.772	0.137	2	NA	-100.24	0	-0.6
811500	0.05	0.138	0.085	2	NA	-93.28	-1.06	-4.21
811500	0.137	0.137	0.137	1	NA	-101.67	0	-0.34
811600	0.05	0.138	0.085	2	NA	-93.28	0	-1.78
811600	0.137	0.137	0.137	1	NA	-101.67	0	-0.37
811700	0.05	0.138	0.085	2	NA	-93.28	0	-1.81
811700	0.137	0.137	0.137	1	NA	-101.67	0	-0.1
811800	0.05	0.138	0.085	2	NA	-93.28	0	-3.72
811800	0.115	0.274	0.137	2	NA	-99.1	-1.06	-4.21
811900	0.05	0.138	0.085	2	NA	-93.28	0	-1.57
811900	0.115	0.274	0.137	2	NA	-99.1	-1.06	-4.21
812000	0.05	0.138	0.085	2	NA	-93.28	-1.06	-4.21
812000	0.115	0.274	0.137	2	NA	-99.1	-1.06	-4.21
812100	0.085	0.085	0.085	1	NA	-98.82	0	-2.57
812100	0.094	2.606	0.132	3	NA	-95.65	0	-0.62
812200	0.051	0.959	0.085	2	NA	-93.75	0	-1.1
812200	0.071	2.606	0.176	4	NA	-95.27	-1.75	-3.5
812300	0.051	0.959	0.085	2	NA	-93.75	0	-1.78
812300	0.045	2.606	0.087	4	NA	-93.04	0	-0.69
812400	0.051	0.959	0.085	2	NA	-93.75	0	-0.33
812400	0.045	2.606	0.087	4	NA	-93.04	0	-0.02
812500	0.051	0.959	0.085	2	NA	-93.75	0	-0.95
812500	0.045	2.606	0.08	4	NA	-93.16	0	-0.08
812600	0.085	0.085	0.085	1	NA	-98.82	0	-1.51
812600	0.045	2.606	0.106	4	NA	-93.19	0	0
812700	0.085	0.085	0.085	1	NA	-98.82	0	-0.14
812700	0.045	2.606	0.111	4	NA	-90.7	0	-0.98
812800	0.085	0.085	0.085	1	NA	-98.82	0	-0.13
812800	0.065	1.882	0.139	3	NA	-93.8	0	0
812900	0.085	0.085	0.085	1	NA	-98.82	0	-1.38
812900	0.065	1.882	0.105	3	NA	-94.19	0	-0.69
813000	0.085	0.085	0.085	1	NA	-98.82	0	-0.12
813000	0.086	1.882	0.126	2	NA	-98.39	0	-0.32
813100	0.085	0.085	0.085	1	NA	-98.82	0	-0.71
813100	0.086	1.882	0.126	2	NA	-98.39	0	-3.04
813200	0.085	0.085	0.085	1	NA	-98.82	0	-0.66
813200	0.086	1.882	0.126	2	NA	-98.39	-1.06	-4.21
813300	0.085	0.085	0.085	1	NA	-98.82	0	-0.56
813300	0.086	1.882	0.126	2	NA	-98.39	0	-6.98
813400	0.085	0.085	0.085	1	NA	-98.82	0	-1.05
813400	0.086	1.882	0.126	2	NA	-98.39	0	-2.44
813500	0.048	0.159	0.085	2	NA	-94.39	0	-3.8
813500	0.088	1.882	0.123	3	NA	-96.4	0	0.69
813600	0.048	0.159	0.085	2	NA	-94.39	-1.06	-4.21
813600	0.052	1.882	0.101	4	NA	-94.19	0	-0.12
813700	0.048	0.159	0.085	2	NA	-94.39	0	-1.4
813700	0.052	1.882	0.11	4	NA	-93.91	0	0.69
813800	0.048	0.159	0.085	2	NA	-94.39	-1.06	-4.21
813800	0.052	0.202	0.11	2	NA	-93.68	0	-1.13
813900	0.085	0.085	0.085	1	NA	-98.82	0	-3.11
813900	0.11	0.11	0.11	1	NA	-99.57	0	-0.23
814000	0.085	0.085	0.085	1	NA	-98.82	0	-0.63
814000	0.11	0.11	0.11	1	NA	-99.57	-0.37	-4.91
814100	0.085	0.085	0.085	1	NA	-98.82	0	-1.02
814100	0.11	0.11	0.11	1	NA	-99.57	0	-1.07
814200	0.085	0.085	0.085	1	NA	-98.82	0	-3.41
814200	0.11	0.11	0.11	1	NA	-99.57	-0.37	-4.91
814300	0.085	0.085	0.085	1	NA	-98.82	0	-1.54
814300	0.11	0.11	0.11	1	NA	-99.57	0	-3.21
814400	0.085	0.085	0.085	1	NA	-98.82	0	-0.18
814400	0.099	0.404	0.11	2	NA	-95.13	0	-1.07
814500	0.085	0.085	0.085	1	NA	-98.82	0	-1
814500	0.099	0.404	0.11	2	NA	-95.13	0	-0.71
814600	0.085	0.085	0.085	1	NA	-98.82	-0.37	-4.91
814600	0.057	5.552	0.11	3	NA	-91.54	-1.47	-3.8
814700	0.085	0.085	0.085	1	NA	-98.82	0	-0.02
814700	0.099	0.404	0.11	2	NA	-95.13	0	-0.68
814800	0.083	0.16	0.085	2	NA	-99.31	0	-0.2
814800	0.099	0.404	0.11	2	NA	-95.13	0	-1.79
814900	0.083	0.16	0.085	2	NA	-99.31	-1.06	-4.21
814900	0.099	0.404	0.11	2	NA	-95.13	0	-2.88
815000	0.083	0.16	0.085	2	NA	-99.31	0	-0.16
815000	0.099	0.404	0.11	2	NA	-95.13	0	-0.36
815100	0.083	0.16	0.085	2	NA	-99.31	0	-1.89
815100	0.099	0.404	0.11	2	NA	-95.13	0	-0.36
815200	0.083	0.16	0.085	2	NA	-99.31	-1.06	-4.21
815200	0.099	0.404	0.11	2	NA	-95.13	0	-0.02
815300	0.07	0.186	0.075	3	NA	-94.87	0	0
815300	0.099	0.404	0.11	2	NA	-95.13	0	-0.1
815400	0.07	0.186	0.075	3	NA	-94.87	0	-0.69
815400	0.099	0.404	0.11	2	NA	-95.13	-1.06	-4.21
815500	0.071	0.186	0.075	2	NA	-94.62	-1.06	-4.21
815500	0.099	0.404	0.11	2	NA	-95.13	0	-1.12
815600	0.071	0.186	0.075	2	NA	-94.62	0	-3.77
815600	0.099	0.404	0.11	2	NA	-95.13	0	-0.09
815700	0.071	0.186	0.075	2	NA	-94.62	0	-0.66
815700	0.099	0.404	0.11	2	NA	-95.13	0	-0.84
815800	0.071	0.186	0.075	2	NA	-94.62	0	-0.08
815800	0.099	0.404	0.11	2	NA	-95.13	0	-1.07
815900	0.071	0.186	0.075	2	NA	-94.62	0	-0.14
815900	0.099	0.404	0.11	2	NA	-95.13	0	-1.78
816000	0.071	0.186	0.075	2	NA	-94.62	0	-0.09
816000	0.099	0.404	0.11	2	NA	-95.13	0	-2.75
816100	0.061	0.103	0.075	2	NA	-95.53	0	-2.37
816100	0.099	0.404	0.11	2	NA	-95.13	0	-0.17
816200	0.04	0.129	0.075	2	NA	-93.67	0	-1.03
816200	0.099	0.404	0.11	2	NA	-95.13	0	-0.38
816300	0.04	0.129	0.075	2	NA	-93.67	-1.06	-4.21
816300	0.099	0.404	0.11	2	NA	-95.13	0	-0.01
816400	0.04	0.129	0.075	2	NA	-93.67	0	-1.3
816400	0.099	0.404	0.11	2	NA	-95.13	0	-0.58
816500	0.04	0.129	0.075	2	NA	-93.67	0	-1.1
816500	0.011	0.404	0.11	3	NA	-89.5	0	-0.64
816600	0.04	0.129	0.075	2	NA	-93.67	-1.06	-4.21
816600	0.011	0.404	0.124	3	NA	-96.4	0	-0.69
816700	0.04	0.129	0.075	2	NA	-93.67	0	-1.09
816700	0.005	0.404	0.106	4	NA	-89.35	0	-3.37
816800	0.04	0.129	0.075	2	NA	-93.67	0	-0.07
816800	0.005	0.404	0.115	4	NA	-90.56	0	-0.69
816900	0.04	0.129	0.075	2	NA	-93.67	0	-0.49
816900	0.005	0.404	0.078	4	NA	-89.15	0	-0.05
817000	0.075	0.075	0.075	1	NA	-99.28	0	-1.17
817000	0.005	0.123	0.107	3	NA	-92.01	0	-4.16
817100	0.075	0.075	0.075	1	NA	-99.28	0	-0.47
817100	0.005	0.111	0.107	2	NA	-96.15	0	-1.23
817200	0.075	0.075	0.075	1	NA	-99.28	0	-1.95
817200	0.107	0.107	0.107	1	NA	-99.38	0	-1.75
817300	0.044	0.095	0.075	2	NA	-97.02	0	-0.53
817300	0.107	0.107	0.107	1	NA	-99.38	0	-0.13
817400	0.044	0.095	0.075	2	NA	-97.02	0	-1.4
817400	0.107	0.107	0.107	1	NA	-99.38	0	-0.25
817500	0.044	0.095	0.075	2	NA	-97.02	0	-1.04
817500	0.07	1.734	0.107	2	NA	-94.79	0	-1.14
817600	0.044	0.095	0.075	2	NA	-97.02	0	-0.01
817600	0.107	0.107	0.107	1	NA	-99.38	-0.37	-4.91
817700	0.044	0.095	0.075	2	NA	-97.02	0	-3.05
817700	0.107	0.107	0.107	1	NA	-99.38	0	-0.43
817800	0.03	0.735	0.061	3	NA	-90.35	0	-2.81
817800	0.107	0.107	0.107	1	NA	-99.38	0	-2.45
817900	0.03	0.735	0.061	3	NA	-90.35	-1.47	-3.8
817900	0.03	0.124	0.107	2	NA	-95.37	0	-0.42
818000	0.03	0.735	0.076	3	NA	-88.85	-1.47	-3.8
818000	0.03	0.124	0.107	2	NA	-95.37	0	-0.55
818100	0.03	0.735	0.076	3	NA	-88.85	0	-0.69
818100	0.03	0.124	0.107	2	NA	-95.37	-1.06	-4.21
818200	0.03	0.735	0.105	3	NA	-88.67	0	-0.69
818200	0.03	0.124	0.107	2	NA	-95.37	0	-0.61
818300	0.03	0.735	0.105	3	NA	-88.67	0	-0.69
818300	0.069	1.797	0.107	2	NA	-94.85	0	-0.78
818400	0.03	0.735	0.113	3	NA	-89.02	0	-0.28
818400	0.107	0.107	0.107	1	NA	-99.38	-0.37	-4.91
818500	0.03	0.735	0.113	3	NA	-89.02	0	-0.92
818500	0.107	0.107	0.107	1	NA	-99.38	0	-0.83
818600	0.03	0.735	0.082	3	NA	-88.47	0	-0.88
818600	0.107	0.107	0.107	1	NA	-99.38	0	-1.2
818700	0.082	0.082	0.082	1	NA	-98.89	-0.37	-4.91
818700	0.079	3.937	0.107	2	NA	-100.72	0	-1.17
818800	0.082	0.082	0.082	1	NA	-98.89	0	-0.4
818800	0.079	3.937	0.107	2	NA	-100.72	0	-1.98
818900	0.074	0.285	0.082	2	NA	-93.62	-1.06	-4.21
818900	0.052	3.937	0.107	3	NA	-96.27	0	0
819000	0.074	0.285	0.082	2	NA	-93.62	0	-0.4
819000	0.052	3.937	0.105	3	NA	-95.75	0	-0.18
819100	0.082	0.082	0.082	1	NA	-98.89	0	-0.63
819100	0.052	3.937	0.102	3	NA	-96.73	0	-0.18
819200	0.048	0.386	0.083	3	NA	-92.92	0	0.69
819200	0.052	3.937	0.177	3	NA	-99.2	0	-0.69
819300	0.048	0.386	0.083	3	NA	-93.34	0	-2.89
819300	0.052	3.937	0.132	3	NA	-98.04	0	-0.69
819400	0.048	0.386	0.087	3	NA	-92.9	0	-0.69
819400	0.115	0.128	0.12	2	NA	-100.79	0	-1.95
819500	0.048	0.386	0.08	3	NA	-93.01	0	0.69
819500	0.02	5.557	0.12	3	NA	-87.67	0	-0.74
819600	0.048	0.14	0.086	2	NA	-94	0	-1.1
819600	0.02	5.557	0.12	3	NA	-87.67	-1.47	-3.8
819700	0.048	0.14	0.086	2	NA	-94	0	-0.33
819700	0.02	5.557	0.12	3	NA	-87.67	0	0
819800	0.048	0.14	0.086	2	NA	-94	-1.06	-4.21
819800	0.02	5.557	0.12	3	NA	-87.67	0	-0.21
819900	0.048	0.14	0.086	2	NA	-94	-1.06	-4.21
819900	0.02	5.557	0.12	3	NA	-87.67	0	-0.19
820000	0.048	0.14	0.086	2	NA	-94	0	-0.51
820000	0.02	5.557	0.12	3	NA	-87.67	0	-0.69
820100	0.048	0.14	0.086	2	NA	-94	-1.06	-4.21
820100	0.02	5.557	0.12	3	NA	-87.67	0	-2.07
820200	0.048	0.14	0.086	2	NA	-94	0	-0.43
820200	0.02	5.557	0.12	3	NA	-87.67	0	0
820300	0.048	0.14	0.086	2	NA	-94	0	-0.34
820300	0.02	5.557	0.12	3	NA	-87.67	0	-0.05
820400	0.048	0.14	0.086	2	NA	-94	0	-1.44
820400	0.02	5.557	0.12	4	NA	-89.37	0	-1.14
820500	0.048	0.14	0.086	2	NA	-94	0	-0.85
820500	0.017	5.557	0.149	5	NA	-81.51	0	-0.69
820600	0.048	0.14	0.086	2	NA	-94	0	-0.23
820600	0.017	5.557	0.149	4	NA	-81.15	0	-0.98
820700	0.048	0.14	0.086	2	NA	-94	0	-0.33
820700	0.017	5.557	0.149	4	NA	-81.15	0	-0.69
820800	0.086	0.086	0.086	1	NA	-98.8	0	-0.89
820800	0.017	5.557	0.149	4	NA	-81.15	0	-0.69
820900	0.065	0.259	0.086	2	NA	-95.15	0	-2.5
820900	0.017	5.557	0.149	4	NA	-81.15	-1.75	-3.5
821000	0.065	0.259	0.086	2	NA	-95.15	-1.06	-4.21
821000	0.017	5.557	0.149	4	NA	-81.15	-1.75	-3.5
821100	0.065	0.259	0.086	2	NA	-95.15	0	-0.37
821100	0.017	5.557	0.149	4	NA	-81.15	0	-0.03
821200	0.065	0.259	0.086	2	NA	-95.15	0	-1.28
821200	0.017	5.557	0.149	4	NA	-81.15	-1.75	-3.5
821300	0.065	0.259	0.086	2	NA	-95.15	0	-0.2
821300	0.017	5.557	0.149	4	NA	-81.15	-1.75	-3.5
821400	0.065	0.259	0.086	2	NA	-95.15	0	-0.02
821400	0.017	5.557	0.149	4	NA	-81.15	0	-1.8
821500	0.065	0.259	0.086	2	NA	-95.15	0	-0.44
821500	0.017	5.557	0.149	4	NA	-81.15	0	0
821600	0.065	0.259	0.086	2	NA	-95.15	0	-1.52
821600	0.017	5.557	0.116	4	NA	-80.5	0	-0.69
821700	0.065	0.259	0.086	2	NA	-95.15	-1.06	-4.21
821700	0.017	5.557	0.144	4	NA	-82.05	0	0
821800	0.065	0.259	0.086	2	NA	-95.15	0	-0.94
821800	0.017	5.557	0.144	4	NA	-82.05	0	0
821900	0.065	0.259	0.086	2	NA	-95.15	0	-1.31
821900	0.01	5.557	0.14	6	NA	-82.3	0	0
822000	0.065	0.259	0.086	2	NA	-95.15	-1.06	-4.21
822000	0.01	5.557	0.14	7	NA	-84.3	0	-0.28
822100	0.063	0.337	0.076	3	NA	-92.76	-1.47	-3.8
822100	0.01	5.557	0.116	7	NA	-80.66	0	-2.18
822200	0.063	0.337	0.086	3	NA	-94.43	0	-0.31
822200	0.01	5.557	0.13	7	NA	-80.42	0	-1.39
822300	0.063	0.337	0.072	3	NA	-92.96	0	-0.21
822300	0.01	5.557	0.142	6	NA	-80.36	0	-0.69
822400	0.069	0.259	0.076	2	NA	-93.69	0	-0.44
822400	0.01	5.557	0.129	6	NA	-80.46	0	-0.69
822500	0.056	0.259	0.076	3	NA	-90.46	-1.47	-3.8
822500	0.01	5.557	0.144	6	NA	-80.82	0	-0.59
822600	0.056	0.438	0.122	3	NA	-93.6	-1.47	-3.8
822600	0.031	5.557	0.144	4	NA	-84.31	0	-0.69
822700	0.056	0.75	0.094	3	NA	-89.27	-1.47	-3.8
822700	0.031	5.557	0.144	4	NA	-84.31	0	-0.69
822800	0.069	0.75	0.094	2	NA	-92.59	0	-1.01
822800	0.031	5.557	0.144	4	NA	-84.31	0	-0.64
822900	0.069	0.75	0.094	2	NA	-92.59	0	-0.41
822900	0.031	5.557	0.144	4	NA	-84.31	0	0.69
823000	0.069	0.75	0.094	2	NA	-92.59	0	-0.43
