state	min	max	mean	rates	root	lnL	lnL.p	lnL.h
327900	0.058	0.671	0.072	4	NA	-91.86	0.00	0.69
328000	0.063	0.368	0.072	3	NA	-93.81	-1.47	-3.80
328100	0.055	0.368	0.068	4	NA	-92.91	0.00	-0.48
328200	0.055	0.368	0.072	4	NA	-90.53	0.00	-1.26
328300	0.055	0.368	0.071	4	NA	-92.36	0.00	0.69
328400	0.055	0.368	0.071	3	NA	-91.68	0.00	-0.57
328500	0.055	0.368	0.075	3	NA	-89.80	0.00	-1.53
328600	0.055	0.368	0.075	3	NA	-89.80	0.00	-0.69
328700	0.055	0.368	0.071	3	NA	-91.68	0.00	-1.80
328800	0.081	0.368	0.092	3	NA	-93.39	0.00	-0.10
328900	0.081	0.368	0.095	3	NA	-92.89	-1.47	-3.80
329000	0.081	0.368	0.092	3	NA	-93.70	-1.47	-3.80
329100	0.084	0.368	0.095	2	NA	-93.86	0.00	-0.78
329200	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
329300	0.084	0.368	0.095	2	NA	-93.86	0.00	-1.38
329400	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
329500	0.084	0.368	0.095	2	NA	-93.86	0.00	-0.60
329600	0.084	0.368	0.095	2	NA	-93.86	0.00	-0.63
329700	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
329800	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
329900	0.084	0.368	0.095	2	NA	-93.86	0.00	-0.47
330000	0.067	2.414	0.095	3	NA	-90.79	-1.06	-4.21
330100	0.084	0.368	0.095	2	NA	-93.86	0.00	-1.26
330200	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
330300	0.084	0.368	0.095	2	NA	-93.86	0.00	-1.38
330400	0.084	0.368	0.095	2	NA	-93.86	-1.06	-4.21
330500	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.63
330600	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
330700	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.27
330800	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.34
330900	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
331000	0.095	0.095	0.095	1	NA	-98.88	0.00	-1.00
331100	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.62
331200	0.095	0.095	0.095	1	NA	-98.88	0.00	-1.10
331300	0.095	0.095	0.095	1	NA	-98.88	-0.37	-4.91
331400	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.46
331500	0.095	0.095	0.095	1	NA	-98.88	0.00	-2.53
331600	0.095	0.095	0.095	1	NA	-98.88	0.00	-0.95
331700	0.043	1.456	0.095	2	NA	-96.34	-1.06	-4.21
331800	0.020	1.456	0.096	3	NA	-92.96	0.00	-0.69
331900	0.020	0.104	0.096	2	NA	-94.92	0.00	-0.69
332000	0.020	0.104	0.096	2	NA	-94.92	-1.06	-4.21
332100	0.020	0.104	0.096	2	NA	-94.92	0.00	-0.47
332200	0.096	0.096	0.096	1	NA	-98.91	0.00	-2.11
332300	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
332400	0.067	3.960	0.096	2	NA	-95.57	0.00	-0.32
332500	0.067	3.960	0.096	2	NA	-95.57	0.00	-0.72
332600	0.067	3.960	0.096	2	NA	-95.57	0.00	-0.28
332700	0.067	3.960	0.096	2	NA	-95.57	0.00	-3.64
332800	0.067	3.960	0.096	2	NA	-95.57	-1.06	-4.21
332900	0.067	3.960	0.096	2	NA	-95.57	-1.06	-4.21
333000	0.067	3.960	0.096	2	NA	-95.57	0.00	-0.40
333100	0.067	3.960	0.096	2	NA	-95.57	-1.06	-4.21
333200	0.067	3.960	0.096	2	NA	-95.57	0.00	-1.36
333300	0.067	3.960	0.096	2	NA	-95.57	-1.06	-4.21
333400	0.096	0.096	0.096	1	NA	-98.91	0.00	-2.20
333500	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
333600	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.97
333700	0.096	0.096	0.096	1	NA	-98.91	0.00	-2.63
333800	0.067	0.858	0.096	2	NA	-92.57	0.00	-0.32
333900	0.067	0.858	0.096	2	NA	-92.57	0.00	-0.60
334000	0.067	0.858	0.096	2	NA	-92.57	0.00	-0.10
334100	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.54
334200	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
334300	0.096	0.096	0.096	1	NA	-98.91	0.00	-1.37
334400	0.050	1.300	0.096	2	NA	-94.11	0.00	-0.00
334500	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.15
334600	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
334700	0.065	0.915	0.096	2	NA	-92.58	0.00	-4.49
334800	0.065	0.915	0.096	2	NA	-92.58	0.00	-0.40
334900	0.065	0.915	0.096	2	NA	-92.58	0.00	-2.98
335000	0.065	0.915	0.096	2	NA	-92.58	-1.06	-4.21
335100	0.065	0.915	0.096	2	NA	-92.58	0.00	-1.75
335200	0.065	0.915	0.096	2	NA	-92.58	0.00	-0.90
335300	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.64
335400	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.59
335500	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.99
335600	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.41
335700	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.53
335800	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.76
335900	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.29
336000	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.27
336100	0.096	0.096	0.096	1	NA	-98.91	0.00	-1.79
336200	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.23
336300	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
336400	0.057	0.337	0.096	2	NA	-96.70	0.00	-0.26
336500	0.057	0.337	0.096	2	NA	-96.70	0.00	-0.84
336600	0.080	0.226	0.096	2	NA	-97.52	0.00	-0.72
336700	0.048	0.831	0.096	3	NA	-89.39	0.00	-0.16
336800	0.048	0.831	0.096	3	NA	-89.39	0.00	-0.58
336900	0.068	0.831	0.096	2	NA	-92.57	0.00	-2.45
337000	0.068	0.831	0.096	2	NA	-92.57	0.00	-1.34
337100	0.096	0.096	0.096	1	NA	-98.91	-0.37	-4.91
337200	0.060	1.045	0.096	2	NA	-92.79	0.00	-0.21
337300	0.060	1.045	0.096	2	NA	-92.79	0.00	-4.44
337400	0.060	1.045	0.096	2	NA	-92.79	0.00	-3.08
337500	0.060	1.045	0.096	2	NA	-92.79	0.00	-1.05
337600	0.060	1.045	0.096	2	NA	-92.79	0.00	-1.97
337700	0.060	1.045	0.096	2	NA	-92.79	-1.06	-4.21
337800	0.060	1.045	0.096	2	NA	-92.79	0.00	-0.48
337900	0.060	1.045	0.096	2	NA	-92.79	0.00	-0.25
338000	0.051	1.168	0.096	3	NA	-91.28	0.00	-2.93
338100	0.051	1.168	0.129	3	NA	-92.32	0.00	0.69
338200	0.051	1.168	0.081	3	NA	-94.37	0.00	0.69
338300	0.060	1.045	0.096	2	NA	-92.79	0.00	-2.34
338400	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.21
338500	0.096	0.096	0.096	1	NA	-98.91	0.00	-2.90
338600	0.096	0.096	0.096	1	NA	-98.91	0.00	-1.12
338700	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.53
338800	0.096	0.096	0.096	1	NA	-98.91	0.00	-0.04
338900	0.047	0.195	0.096	2	NA	-94.70	0.00	-0.98
339000	0.037	0.921	0.105	3	NA	-88.66	-1.47	-3.80
339100	0.037	0.921	0.110	3	NA	-89.96	0.00	-3.25
339200	0.037	0.921	0.105	3	NA	-88.66	0.00	0.69
339300	0.037	0.921	0.105	3	NA	-88.66	0.00	-0.69
339400	0.037	0.992	0.106	3	NA	-88.67	0.00	-0.38
339500	0.037	0.992	0.106	3	NA	-88.67	0.00	-0.69
339600	0.037	0.992	0.106	3	NA	-88.67	0.00	-1.59
339700	0.106	0.106	0.106	1	NA	-99.32	-0.37	-4.91
339800	0.106	0.106	0.106	1	NA	-99.32	-0.37	-4.91
339900	0.092	2.006	0.106	2	NA	-99.72	0.00	-0.26
340000	0.092	2.006	0.106	2	NA	-99.72	0.00	-0.29
340100	0.092	2.006	0.106	2	NA	-99.72	0.00	-2.35
340200	0.092	2.006	0.106	2	NA	-99.72	0.00	-0.58
340300	0.092	2.006	0.106	2	NA	-99.72	0.00	-1.32
340400	0.073	2.006	0.106	3	NA	-93.69	-1.47	-3.80
340500	0.059	2.006	0.106	4	NA	-90.97	0.00	0.69
340600	0.059	2.006	0.106	4	NA	-90.97	0.00	0.69
340700	0.092	1.952	0.106	2	NA	-97.50	0.00	-0.62
340800	0.092	1.952	0.106	2	NA	-97.50	0.00	-0.57
340900	0.092	1.952	0.106	2	NA	-97.50	0.00	-1.93
341000	0.059	0.206	0.116	2	NA	-94.13	0.00	-2.30
341100	0.059	0.206	0.116	2	NA	-94.13	0.00	-1.89
341200	0.059	0.206	0.116	2	NA	-94.13	-1.06	-4.21
341300	0.059	0.206	0.116	2	NA	-94.13	0.00	-0.39
341400	0.041	1.504	0.138	3	NA	-92.46	0.00	-0.29
341500	0.041	1.504	0.138	3	NA	-92.46	0.00	0.69
341600	0.049	0.823	0.104	3	NA	-89.49	0.00	-0.30
341700	0.049	0.823	0.097	3	NA	-90.61	0.00	-0.19
341800	0.049	0.823	0.097	3	NA	-90.61	0.00	-0.69
341900	0.059	0.176	0.104	2	NA	-93.71	-1.06	-4.21
342000	0.059	0.176	0.104	2	NA	-93.71	0.00	-0.15
342100	0.059	0.176	0.104	2	NA	-93.71	0.00	-0.18
342200	0.059	0.176	0.104	2	NA	-93.71	0.00	-0.91
342300	0.059	0.176	0.104	2	NA	-93.71	0.00	-0.97
342400	0.059	0.176	0.104	2	NA	-93.71	-1.06	-4.21
342500	0.059	0.176	0.104	2	NA	-93.71	-1.06	-4.21
342600	0.036	1.906	0.104	3	NA	-88.54	0.00	-0.30
342700	0.036	1.906	0.104	3	NA	-88.54	0.00	-0.69
342800	0.036	1.906	0.104	3	NA	-88.54	0.00	-0.69
342900	0.036	1.906	0.104	3	NA	-88.54	0.00	-0.10
343000	0.036	1.906	0.104	3	NA	-88.54	-1.47	-3.80
343100	0.033	1.906	0.104	4	NA	-85.70	0.00	-2.67
343200	0.033	1.906	0.106	4	NA	-86.26	0.00	-0.69
343300	0.033	1.906	0.114	4	NA	-85.54	0.00	-0.17
343400	0.033	1.906	0.122	4	NA	-86.68	0.00	-0.69
343500	0.033	1.906	0.111	4	NA	-87.51	0.00	-0.69
343600	0.033	1.906	0.087	4	NA	-86.49	0.00	-1.56
343700	0.033	1.906	0.097	4	NA	-86.64	0.00	0.69
343800	0.033	1.906	0.095	4	NA	-85.77	0.00	-0.38
343900	0.054	1.906	0.119	3	NA	-90.39	0.00	-0.13
344000	0.054	1.906	0.119	3	NA	-90.39	0.00	-0.69
344100	0.076	0.187	0.119	2	NA	-95.44	-1.06	-4.21
344200	0.027	0.340	0.092	3	NA	-89.25	0.00	0.00
344300	0.027	0.340	0.092	3	NA	-89.25	0.00	0.00
344400	0.027	0.340	0.070	3	NA	-89.28	0.00	-3.07
344500	0.027	0.340	0.070	3	NA	-89.28	0.00	-0.69
344600	0.068	0.340	0.070	2	NA	-97.85	0.00	-1.35
344700	0.068	0.340	0.070	2	NA	-97.85	0.00	-2.07
344800	0.048	0.588	0.070	3	NA	-90.86	0.00	-4.62
344900	0.088	0.588	0.108	3	NA	-92.29	0.00	0.00
345000	0.099	0.340	0.101	2	NA	-97.80	0.00	-0.60
345100	0.099	0.340	0.101	2	NA	-97.80	0.00	-0.29
345200	0.027	0.340	0.085	3	NA	-93.57	0.00	-3.07
345300	0.027	0.340	0.073	3	NA	-88.47	0.00	-0.68
345400	0.027	0.340	0.073	3	NA	-88.47	0.00	-0.20
345500	0.027	0.340	0.073	3	NA	-88.47	0.00	-0.68
345600	0.027	0.340	0.073	3	NA	-88.47	0.00	0.69
345700	0.027	0.340	0.113	3	NA	-88.97	0.00	-0.69
345800	0.027	0.340	0.113	3	NA	-88.97	0.00	-0.69
345900	0.027	0.340	0.113	3	NA	-88.97	0.00	-0.69
346000	0.027	0.340	0.113	3	NA	-88.97	0.00	-0.91
346100	0.027	0.340	0.113	3	NA	-88.97	0.00	0.00
346200	0.027	0.340	0.113	3	NA	-88.97	0.00	0.69
346300	0.027	0.340	0.113	3	NA	-88.97	0.00	-0.69
346400	0.027	0.340	0.124	3	NA	-89.67	0.00	0.00
346500	0.022	0.340	0.122	3	NA	-89.05	-1.47	-3.80
346600	0.022	0.340	0.122	3	NA	-89.05	-1.47	-3.80
346700	0.022	0.340	0.122	3	NA	-89.05	0.00	-2.83
346800	0.022	0.340	0.122	3	NA	-89.05	0.00	-0.13
346900	0.022	0.340	0.093	3	NA	-87.56	0.00	-2.08
347000	0.022	0.340	0.093	3	NA	-87.56	-1.47	-3.80
347100	0.022	0.340	0.096	3	NA	-87.67	0.00	0.69
347200	0.022	0.340	0.096	3	NA	-87.67	0.00	0.69
347300	0.022	0.340	0.096	3	NA	-87.67	0.00	-0.69
347400	0.022	0.340	0.096	3	NA	-87.67	0.00	-0.65
347500	0.022	0.340	0.096	3	NA	-87.67	-1.47	-3.80
347600	0.022	0.340	0.096	3	NA	-87.67	0.00	-0.43
347700	0.022	0.340	0.096	3	NA	-87.67	-1.47	-3.80
347800	0.022	0.340	0.096	3	NA	-87.67	0.00	-0.69
347900	0.022	0.340	0.096	3	NA	-87.67	-1.47	-3.80
348000	0.014	0.340	0.097	4	NA	-87.85	0.00	-0.69
348100	0.014	0.340	0.097	4	NA	-87.76	0.00	0.69
348200	0.014	0.340	0.107	4	NA	-92.61	0.00	-1.48
348300	0.014	0.340	0.097	4	NA	-87.84	1.47	3.80
348400	0.014	0.340	0.070	4	NA	-90.07	0.00	-0.35
348500	0.024	0.340	0.103	3	NA	-90.76	0.00	-0.69
348600	0.064	0.340	0.090	3	NA	-92.16	0.00	-0.69
348700	0.064	0.340	0.094	3	NA	-94.44	0.00	-1.39
348800	0.064	0.340	0.114	3	NA	-96.20	-1.47	-3.80
348900	0.064	0.340	0.096	3	NA	-94.99	0.00	-0.62
349000	0.064	0.340	0.096	4	NA	-91.82	0.00	-0.69
349100	0.064	0.340	0.094	4	NA	-91.66	0.00	-0.69
349200	0.064	0.340	0.100	3	NA	-92.17	0.00	0.69
349300	0.091	0.452	0.093	2	NA	-97.30	0.00	-0.26
349400	0.091	0.452	0.093	2	NA	-97.30	-1.06	-4.21
349500	0.071	0.452	0.125	3	NA	-93.61	0.00	-0.06
349600	0.071	0.452	0.114	3	NA	-93.00	0.00	-0.06
349700	0.071	0.452	0.130	3	NA	-93.83	0.00	0.00
349800	0.023	3.955	0.184	4	NA	-93.38	0.00	-3.04
349900	0.023	3.955	0.118	4	NA	-91.57	0.00	0.69
350000	0.071	0.452	0.118	3	NA	-92.66	-1.47	-3.80
350100	0.069	0.953	0.111	4	NA	-90.63	0.00	-0.56
350200	0.069	0.953	0.108	4	NA	-89.88	-1.75	-3.50
350300	0.031	0.720	0.108	3	NA	-88.99	0.00	-0.60
350400	0.031	0.720	0.097	3	NA	-92.09	0.00	-0.69
350500	0.031	0.720	0.108	3	NA	-88.99	0.00	0.00
350600	0.031	0.720	0.113	3	NA	-90.51	0.00	0.69
350700	0.031	0.969	0.110	3	NA	-89.00	0.00	-0.69
350800	0.031	0.969	0.115	3	NA	-90.52	0.00	-0.44
350900	0.031	0.969	0.110	3	NA	-89.00	0.00	0.69
351000	0.031	0.969	0.093	4	NA	-86.77	0.00	-0.69
351100	0.043	0.165	0.090	2	NA	-93.29	-1.06	-4.21
351200	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.31
351300	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.26
351400	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
351500	0.077	0.169	0.090	2	NA	-95.95	0.00	-1.18
351600	0.077	0.169	0.090	2	NA	-95.95	-1.06	-4.21
351700	0.077	0.169	0.090	2	NA	-95.95	0.00	-0.60
351800	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.68
351900	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.95
352000	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
352100	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.69
352200	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
352300	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.91
352400	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.09
352500	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.04
352600	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.90
352700	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.24
352800	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
352900	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.10
353000	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.11
353100	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.64
353200	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.63
353300	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.57
353400	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
353500	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
353600	0.062	0.147	0.090	2	NA	-94.46	-1.06	-4.21
353700	0.062	0.147	0.090	2	NA	-94.46	0.00	-0.49
353800	0.062	0.147	0.090	2	NA	-94.46	0.00	-1.87
353900	0.062	0.147	0.090	2	NA	-94.46	0.00	-0.16
354000	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
354100	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.19
354200	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.87
354300	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.03
354400	0.090	0.090	0.090	1	NA	-98.80	0.00	-2.46
354500	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
354600	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.04
354700	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.15
354800	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.46
354900	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.73
355000	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.01
355100	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.13
355200	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.09
355300	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.05
355400	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.88
355500	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
355600	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.14
355700	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
355800	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.74
355900	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
356000	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
356100	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.65
356200	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.16
356300	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.31
356400	0.090	0.090	0.090	1	NA	-98.80	0.00	-2.19
356500	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
356600	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.06
356700	0.022	0.106	0.090	2	NA	-94.68	0.00	-1.36
356800	0.022	0.106	0.090	2	NA	-94.68	0.00	-2.06
356900	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
357000	0.059	0.154	0.090	2	NA	-94.31	-1.06	-4.21
357100	0.059	0.154	0.090	2	NA	-94.31	0.00	-0.70
357200	0.059	0.154	0.090	2	NA	-94.31	0.00	-0.30
357300	0.090	0.090	0.090	1	NA	-98.80	0.00	-2.86
357400	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.77
357500	0.090	0.090	0.090	1	NA	-98.80	0.00	-2.87
357600	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.84
357700	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.15
357800	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
357900	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.90
358000	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.54
358100	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.39
358200	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.07
358300	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.24
358400	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.39
358500	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.33
358600	0.090	0.090	0.090	1	NA	-98.80	-0.37	-4.91
358700	0.019	0.106	0.090	2	NA	-94.75	0.00	-0.24
358800	0.090	0.090	0.090	1	NA	-98.80	0.00	-0.15
358900	0.077	1.849	0.090	2	NA	-95.17	0.00	-1.16
359000	0.077	1.849	0.090	2	NA	-95.17	-1.06	-4.21
359100	0.077	1.849	0.090	2	NA	-95.17	0.00	-0.03
359200	0.077	1.849	0.090	2	NA	-95.17	0.00	-0.26
359300	0.077	1.849	0.090	2	NA	-95.17	0.00	-1.41
359400	0.077	1.849	0.090	2	NA	-95.17	-1.06	-4.21
359500	0.077	1.849	0.090	2	NA	-95.17	0.00	-0.03
359600	0.077	1.849	0.090	2	NA	-95.17	0.00	-0.40
359700	0.077	1.849	0.090	2	NA	-95.17	-1.06	-4.21
359800	0.077	1.849	0.090	2	NA	-95.17	0.00	-0.70
359900	0.077	1.849	0.090	2	NA	-95.17	-1.06	-4.21
360000	0.090	0.090	0.090	1	NA	-98.80	0.00	-1.16
360100	0.068	0.104	0.090	2	NA	-96.48	0.00	-1.43
360200	0.068	0.104	0.090	2	NA	-96.48	0.00	-0.77
360300	0.044	1.275	0.090	3	NA	-90.68	-1.47	-3.80
360400	0.044	1.275	0.107	3	NA	-90.63	0.00	0.00
360500	0.044	1.275	0.107	3	NA	-90.63	-1.47	-3.80
360600	0.068	0.131	0.107	2	NA	-96.45	0.00	-0.15
360700	0.068	0.131	0.107	2	NA	-96.45	0.00	-1.02
360800	0.068	0.131	0.107	2	NA	-96.45	0.00	-0.87
360900	0.068	0.131	0.107	2	NA	-96.45	0.00	-6.63
361000	0.068	0.131	0.107	2	NA	-96.45	0.00	-1.02
361100	0.068	0.131	0.107	2	NA	-96.45	0.00	-0.14
361200	0.031	1.906	0.135	3	NA	-99.06	0.00	0.69
361300	0.031	1.906	0.107	3	NA	-97.14	0.00	-0.69
361400	0.031	1.906	0.132	3	NA	-97.73	0.00	-0.45
361500	0.031	0.179	0.152	2	NA	-98.49	0.00	-0.48
361600	0.031	10.974	0.155	3	NA	-98.41	0.00	-0.24
361700	0.031	10.974	0.155	3	NA	-98.41	0.00	-0.69
361800	0.031	9.680	0.304	3	NA	-96.67	0.00	-0.69
361900	0.031	9.680	0.301	3	NA	-96.28	0.00	-2.32
362000	0.031	9.680	0.440	3	NA	-94.64	0.00	-0.24
362100	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.79
362200	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
362300	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.84
362400	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
362500	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.36
362600	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
362700	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.27
362800	0.081	9.680	0.152	2	NA	-95.70	0.00	-2.04
362900	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.36
363000	0.081	9.680	0.152	2	NA	-95.70	0.00	-2.54
363100	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.06
363200	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.85
363300	0.081	9.680	0.152	2	NA	-95.70	0.00	-3.03
363400	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
363500	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.65
363600	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.99
363700	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
363800	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.28
363900	0.081	9.680	0.152	2	NA	-95.70	0.00	-3.32
364000	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.98
364100	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.90
364200	0.081	9.680	0.152	2	NA	-95.70	0.00	-3.09
364300	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.56
364400	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
364500	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.98
364600	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.28
364700	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.17
364800	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.20
364900	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.72
365000	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.99
365100	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.31
365200	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.01
365300	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.39
365400	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
365500	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.24
365600	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.07
365700	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
365800	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.14
365900	0.081	9.680	0.152	2	NA	-95.70	0.00	-1.65
366000	0.081	9.680	0.152	2	NA	-95.70	-1.06	-4.21
366100	0.081	9.680	0.152	2	NA	-95.70	0.00	-0.27
366200	0.152	0.152	0.152	1	NA	-102.98	0.00	-0.47
366300	0.057	7.546	0.155	3	NA	-91.16	0.00	-0.81
366400	0.057	7.546	0.182	3	NA	-94.41	0.00	0.00
366500	0.101	7.546	0.155	2	NA	-98.48	0.00	-1.63
366600	0.047	7.546	0.155	3	NA	-90.04	0.00	-0.73
366700	0.047	7.546	0.159	3	NA	-91.12	0.00	0.69
366800	0.038	7.546	0.155	4	NA	-86.48	-1.47	-3.80
366900	0.038	7.546	0.155	4	NA	-86.48	0.00	-0.08
367000	0.038	7.546	0.144	4	NA	-88.49	-1.75	-3.50
367100	0.016	7.546	0.157	5	NA	-81.04	-1.98	-3.27
367200	0.016	7.546	0.152	5	NA	-79.49	0.00	-0.69
367300	0.016	7.546	0.157	5	NA	-81.04	0.00	0.69
367400	0.016	7.546	0.158	5	NA	-81.08	0.00	-0.69
367500	0.016	7.546	0.153	5	NA	-79.53	0.00	-0.69
367600	0.016	7.546	0.146	5	NA	-79.45	0.00	-0.37
367700	0.040	7.546	0.146	4	NA	-86.59	0.00	0.00
367800	0.018	7.546	0.150	5	NA	-87.16	0.00	-1.94
367900	0.018	7.546	0.146	5	NA	-85.57	-1.98	-3.27
368000	0.018	7.546	0.146	5	NA	-86.25	0.00	-0.60
368100	0.018	7.546	0.131	4	NA	-88.89	0.00	-0.51
368200	0.018	7.546	0.146	4	NA	-89.86	0.00	-0.69
368300	0.018	7.546	0.147	4	NA	-89.87	0.00	-0.40
368400	0.018	7.546	0.150	3	NA	-88.08	1.47	3.80
368500	0.018	7.546	0.160	3	NA	-92.22	0.00	-1.22
368600	0.018	7.546	0.150	3	NA	-88.08	0.00	-0.41
368700	0.018	7.546	0.150	3	NA	-88.08	0.00	-2.32
