"","gene_fam","fisherPvalues_Capybara","fisherPvalues_Capybara_Bonferroni"
"18151","PTHR26450:SF302",0.403700338029936,1
"18152","PTHR23158:SF48",5.92629829992501e-05,1
"18153","PTHR23280",0.0389893107175907,1
"18154","PTHR13073",0.0389893107175907,1
"18155","PTHR26453:SF357",0.00223101555544138,1
"18156","PTHR39229:SF2",0.242998193676576,1
"18157","PTHR23055:SF127",0.180326678565829,1
"18158","PTHR11732:SF290",0.0389893107175907,1
"18159","PTHR20981",0.00152010432159278,1
"18160","PTHR36882",0.470765688157878,1
"18161","PTHR10751:SF57",0.0389893107175907,1
"18162","PTHR26451:SF641",0.180326678565829,1
"18163","PTHR35352:SF2",0.00444178699877985,1
"18164","PTHR23234:SF5",1,1
"18165","PTHR22814:SF226",0.112466882170993,1
"18166","PTHR20981:SF14",2.07908376245637e-13,4.80476257503667e-09
"18167","PTHR22698",0.0891905020037815,1
"18168","PTHR10769:SF9",0.000230120911965963,1
"18169","PTHR26453:SF437",0.0651774486617423,1
"18170","PTHR24061:SF459",1.62766255936944e-18,3.76152817470277e-14
"18171","PTHR26451:SF604",0.212285440913844,1
"18172","PTHR14633",0.112466882170993,1
"18173","PTHR15566:SF5",3.48222066851659e-10,8.04741196494185e-06
"18174","PTHR14155:SF322",0.0012440253023484,1
"18175","PTHR24291:SF65",0.532547959527293,1
"18176","PTHR23266:SF177",9.00638622446107e-08,0.00208137585647295
"18177","PTHR37862",0.272513514346396,1
"18178","PTHR23266:SF169",2.90070530323711e-47,6.70352995578095e-43
"18179","PTHR24377:SF524",0.403700338029936,1
"18180","PTHR26453:SF458",0.0100041165177067,1
"18181","PTHR18945:SF647",0.035987698807296,1
"18182","PTHR26451:SF514",0.0100041165177067,1
"18183","PTHR22812:SF128",0.00152010432159278,1
"18184","PTHR12002:SF147",0.0774122930620172,1
"18185","PTHR16243",0.491400715750939,1
"18186","PTHR11738",1.90752706262502e-07,0.00440829504172643
"18187","PTHR26454:SF119",0.00862579901400103,1
"18188","PTHR16866:SF5",1,1
"18189","PTHR28434",0.511231209360091,1
"18190","PTHR11431:SF72",0.0389893107175907,1
"18191","PTHR22968:SF19",0.0389893107175907,1
"18192","PTHR39221",0.44929348763883,1
"18193","PTHR11437:SF48",0.403700338029936,1
"18194","PTHR24329:SF483",0.180326678565829,1
"18195","PTHR26452:SF681",0.341977052485756,1
"18196","PTHR11738:SF137",5.92629829992501e-05,1
"18197","PTHR26453:SF544",0.242998193676576,1
"18198","PTHR14871",0.354332691998714,1
"18199","PTHR11920:SF370",0.0389893107175907,1
"18200","PTHR23266:SF140",2.66344952058701e-07,0.00615523184207659
"18201","PTHR11760:SF26",0.00152010432159278,1
"18202","PTHR26454:SF89",0.0719969733688206,1
"18203","PTHR14224:SF45",0.491400715750939,1
"18204","PTHR26450:SF197",8.21613964302059e-06,0.189874987150206
"18205","PTHR37348",0.272513514346396,1
"18206","PTHR26451:SF663",2.64662960490353e-06,0.0611636101693206
"18207","PTHR26454:SF142",0.00578508895719579,1
"18208","PTHR28511",0.0764585171135886,1
"18209","PTHR14421",0.0764585171135886,1
"18210","PTHR19343:SF5",3.5108114854432e-09,8.11348534285924e-05
"18211","PTHR43372:SF4",0.0764585171135886,1
"18212","PTHR13071",0.0389893107175907,1
"18213","PTHR11945:SF329",0.00444178699877985,1
"18214","PTHR11552",0.403700338029936,1
"18215","PTHR28603",0.426950151188977,1
"18216","PTHR26452:SF436",0.00444178699877985,1
"18217","PTHR14119:SF12",0.491400715750939,1
"18218","PTHR11902:SF28",0.0389893107175907,1
"18219","PTHR26453:SF372",3.9312472451543e-08,0.000908511238355159
"18220","PTHR15327",2.31034001034556e-06,0.0533919576390858
"18221","PTHR23050:SF295",1,1
"18222","PTHR11918",0.599371683754074,1
"18223","PTHR26452:SF620",0.0126321438823141,1
"18224","PTHR16675:SF214",0.0586726211697488,1
"18225","PTHR23029:SF63",0.272513514346396,1
"18226","PTHR35349",0.112466882170993,1
"18227","PTHR15268",0.0389893107175907,1
"18228","PTHR26452:SF522",0.127210479853101,1
"18229","PTHR23108:SF3",0.426950151188977,1
"18230","PTHR23268:SF68",2.31034001034556e-06,0.0533919576390858
"18231","PTHR19375:SF283",0.0774122930620172,1
"18232","PTHR24023:SF721",0.028008924337457,1
"18233","PTHR19339:SF7",9.18459103695568e-08,0.00212255898864046
"18234","PTHR24061:SF476",0.00152010432159278,1
"18235","PTHR24384:SF164",0.147071358532793,1
"18236","PTHR11278",0.112466882170993,1
"18237","PTHR24249:SF365",0.00772525190624607,1
"18238","PTHR26452:SF606",0.127210479853101,1
"18239","PTHR23266:SF142",0.0389893107175907,1
"18240","PTHR24381:SF233",0.754336459045916,1
"18241","PTHR13164:SF8",7.35395557253843e-05,1
"18242","PTHR24324",0.0389893107175907,1
"18243","PTHR22017:SF1",0.470765688157878,1
"18244","PTHR19134:SF335",0.0764585171135886,1
"18245","PTHR26454:SF111",1.77051546425439e-06,0.0409166123789189
"18246","PTHR26452:SF654",0.0389893107175907,1
"18247","PTHR23267:SF242",0.0389893107175907,1
"18248","PTHR31915:SF13",0.583117115443178,1
"18249","PTHR24023:SF732",0.0764585171135886,1
"18250","PTHR23359:SF134",0.0389893107175907,1
"18251","PTHR26454:SF100",0.0314010671249544,1
"18252","PTHR26454:SF86",0.403700338029936,1
"18253","PTHR11071:SF371",0.0389893107175907,1
"18254","PTHR19367:SF9",0.000230120911965963,1
"18255","PTHR37154:SF2",0.0389893107175907,1
"18256","PTHR11434",5.33418680823384e-12,1.23273057138284e-07
"18257","PTHR35666:SF2",0.403700338029936,1
"18258","PTHR15724:SF1",0.470765688157878,1
"18259","PTHR24242:SF349",0.147071358532793,1
"18260","PTHR24012:SF543",0.0389893107175907,1
"18261","PTHR15633",0.0764585171135886,1
"18262","PTHR14320",0.426950151188977,1
"18263","PTHR23113:SF284",0.772177042988577,1
"18264","PTHR13848:SF32",0.0389893107175907,1
"18265","PTHR12726",0.0389893107175907,1
"18266","PTHR35085",0.0389893107175907,1
"18267","PTHR20938:SF1",0.0389893107175907,1
"18268","PTHR32093:SF70",0.0389893107175907,1
"18269","PTHR23097:SF141",0.041142263922671,1
"18270","PTHR19433:SF96",5.92629829992501e-05,1
"18271","PTHR11426:SF109",0.014050078400649,1
"18272","PTHR26451:SF660",0.0661775969712988,1
"18273","PTHR11588:SF156",0.0389893107175907,1
"18274","PTHR15869:SF1",0.112466882170993,1
"18275","PTHR26453:SF355",2.3394066351511e-06,0.0540636873383418
"18276","PTHR24225:SF38",0.44929348763883,1
"18277","PTHR41403",0.44929348763883,1
"18278","PTHR21091:SF149",0.684496439448841,1
"18279","PTHR11742:SF64",0.328136774268949,1
"18280","PTHR15641:SF2",0.328136774268949,1
"18281","PTHR26452:SF633",0.0363909489878298,1
"18282","PTHR24151:SF5",0.0389893107175907,1
"18283","PTHR10504:SF95",0.313106928193021,1
"18284","PTHR11783:SF106",0.491400715750939,1
"18285","PTHR34090",0.354332691998714,1
"18286","PTHR24402:SF262",0.240092900234518,1
"18287","PTHR11736:SF112",0.00152010432159278,1
"18288","PTHR23267:SF233",0.00152010432159278,1
"18289","PTHR22916",0.180326678565829,1
"18290","PTHR14037",0.127210479853101,1
"18291","PTHR36864:SF2",0.53028853548174,1
"18292","PTHR23115:SF197",1.77051546425439e-06,0.0409166123789189
"18293","PTHR24377:SF474",0.583117115443178,1
"18294","PTHR24379:SF48",0.127210479853101,1
"18295","PTHR26452:SF451",0.00962023419461135,1
"18296","PTHR23267:SF238",7.9183211860667e-10,1.82992402610001e-05
"18297","PTHR15001:SF47",0.44929348763883,1
"18298","PTHR10602",0.0389893107175907,1
"18299","PTHR11915",0.112466882170993,1
"18300","PTHR24035:SF114",0.00152010432159278,1
"18301","PTHR32093:SF60",0.0764585171135886,1
"18302","PTHR24253:SF16",0.30087808662891,1
"18303","PTHR15605",0.00184272304648542,1
"18304","PTHR10676:SF293",5.92629829992501e-05,1
"18305","PTHR10083:SF270",0.147071358532793,1
"18306","PTHR11758:SF21",0.0389893107175907,1
"18307","PTHR12002:SF135",0.53028853548174,1
"18308","PTHR32093:SF83",0.028008924337457,1
"18309","PTHR15951:SF3",0.426950151188977,1
"18310","PTHR24044:SF395",0.354332691998714,1
"18311","PTHR26450:SF317",0.44929348763883,1
"18312","PTHR12154",0.379507273720231,1
"18313","PTHR23061",0.0764585171135886,1
"18314","PTHR11738:SF124",0.0455969360862887,1
"18315","PTHR12309:SF15",1.11914446027493e-05,0.258634284769537
"18316","PTHR24064:SF376",0.0363909489878298,1
"18317","PTHR24073:SF619",0.0389893107175907,1
"18318","PTHR26452:SF683",2.65779585623019e-10,6.14216622374797e-06
"18319","PTHR43444",5.92629829992501e-05,1
"18320","PTHR23155:SF755",0.127210479853101,1
"18321","PTHR26450:SF283",0.0764585171135886,1
"18322","PTHR16675:SF195",0.283966834292859,1
"18323","PTHR28399",0.180326678565829,1
"18324","PTHR23267:SF214",0.0363909489878298,1
"18325","PTHR26451:SF716",0.328136774268949,1
"18326","PTHR32093:SF59",0.00152010432159278,1
"18327","PTHR26452:SF465",0.00135898994579775,1
"18328","PTHR23343:SF105",0.014050078400649,1
"18329","PTHR15453:SF7",0.0389893107175907,1
"18330","PTHR22708:SF1",0.0389893107175907,1
"18331","PTHR24067:SF170",0.147071358532793,1
"18332","PTHR13108",0.491400715750939,1
"18333","PTHR21568",0.470765688157878,1
"18334","PTHR11595:SF39",0.0764585171135886,1
"18335","PTHR24044:SF388",0.328136774268949,1
"18336","PTHR26454:SF108",0.0226741681565825,1
"18337","PTHR10224:SF17",0.0389893107175907,1
"18338","PTHR43842:SF2",0.0764585171135886,1
"18339","PTHR11691",0.0389893107175907,1
"18340","PTHR14330",0.491400715750939,1
"18341","PTHR13947:SF26",0.0100041165177067,1
"18342","PTHR24070:SF299",0.272513514346396,1
"18343","PTHR14592:SF14",0.254709937353274,1
"18344","PTHR34769:SF2",0.000142510813396706,1
"18345","PTHR11738:SF139",0.00444178699877985,1
"18346","PTHR23233:SF70",0.328136774268949,1
"18347","PTHR12010:SF13",0.00865345308559373,1
"18348","PTHR23266:SF162",0.0389893107175907,1
"18349","PTHR24100:SF100",0.0588919095195132,1
"18350","PTHR18864",0.534910776909771,1
"18351","PTHR24070:SF291",0.0389893107175907,1
"18352","PTHR24341:SF11",0.114143440891036,1
"18353","PTHR24012:SF646",0.379507273720231,1
"18354","PTHR12718:SF3",0.0389893107175907,1
"18355","PTHR23282:SF112",0.0389893107175907,1
"18356","PTHR26452:SF556",0.212285440913844,1
"18357","PTHR15949",0.112466882170993,1
"18358","PTHR23268:SF57",2.31034001034556e-06,0.0533919576390858
"18359","PTHR26450:SF304",0.354332691998714,1
"18360","PTHR37869:SF2",0.212285440913844,1
"18361","PTHR11830:SF11",2.66344952058701e-07,0.00615523184207659
"18362","PTHR16165:SF18",0.30087808662891,1
"18363","PTHR24062:SF95",1.18591691532658e-07,0.00274065399131972
"18364","PTHR26453:SF503",0.379507273720231,1
"18365","PTHR23267:SF223",5.92629829992501e-05,1
"18366","PTHR26451:SF537",0.0226741681565825,1
"18367","PTHR15233:SF2",0.0281953054067145,1
"18368","PTHR26450:SF258",0.53028853548174,1
"18369","PTHR11738:SF145",0.112466882170993,1
"18370","PTHR11931:SF22",0.028008924337457,1
"18371","PTHR11339:SF345",0.211008439435305,1
"18372","PTHR13148:SF4",0.180326678565829,1
"18373","PTHR23267:SF255",8.10322736369765e-15,1.87265584375053e-10
"18374","PTHR15171",0.0363909489878298,1
"18375","PTHR23267:SF262",0.403700338029936,1
"18376","PTHR14272:SF5",0.180326678565829,1
"18377","PTHR23402:SF22",0.599371683754074,1
"18378","PTHR35824",0.112466882170993,1
"18379","PTHR24387:SF269",0.511231209360091,1
"18380","PTHR16566",0.180326678565829,1
"18381","PTHR26452:SF550",0.112466882170993,1
"18382","PTHR26452:SF546",6.13611404437216e-05,1
"18383","PTHR11647:SF79",0.0389893107175907,1
"18384","PTHR12321:SF75",0.0764585171135886,1
"18385","PTHR26453:SF319",0.147071358532793,1
"18386","PTHR14401:SF7",0.328136774268949,1
"18387","PTHR11449",0.000248562872568817,1
"18388","PTHR13817:SF22",0.147071358532793,1
"18389","PTHR10024:SF261",0.212285440913844,1
"18390","PTHR35447",0.44929348763883,1
"18391","PTHR13373",0.180326678565829,1
"18392","PTHR10856:SF31",0.0389893107175907,1
"18393","PTHR24096:SF287",0.583117115443178,1
"18394","PTHR35671:SF2",0.014050078400649,1
"18395","PTHR23267:SF249",0.0389893107175907,1
"18396","PTHR11021:SF6",0.0389893107175907,1
"18397","PTHR10942:SF33",0.0455969360862887,1
"18398","PTHR24256:SF415",0.30087808662891,1
"18399","PTHR13140:SF535",0.147071358532793,1
"18400","PTHR11616:SF193",0.379507273720231,1
"18401","PTHR26453:SF452",0.014050078400649,1
"18402","PTHR13817:SF23",0.0764585171135886,1
"18403","PTHR22826:SF177",0.54860283777153,1
"18404","PTHR13539:SF8",0.112466882170993,1
"18405","PTHR24409:SF150",0.147071358532793,1
"18406","PTHR24256:SF334",0.015481629660829,1
"18407","PTHR19331:SF360",0.00865345308559373,1
"18408","PTHR26451:SF762",0.00677849648683782,1
"18409","PTHR10824:SF26",0.272513514346396,1
"18410","PTHR13434:SF1",0.470765688157878,1
"18411","PTHR26452:SF585",2.31034001034556e-06,0.0533919576390858
"18412","PTHR10048:SF71",0.0389893107175907,1
"18413","PTHR11260:SF464",0.112466882170993,1
"18414","PTHR11818:SF86",0.379507273720231,1
"18415","PTHR31665",0.112466882170993,1
"18416","PTHR23226:SF120",0.000248562872568817,1
"18417","PTHR12091",0.354332691998714,1
"18418","PTHR10837:SF15",0.379507273720231,1
"18419","PTHR10960",0.180326678565829,1
"18420","PTHR26453",0.0389893107175907,1
"18421","PTHR23268:SF43",1.36850607204693e-10,3.16261753250047e-06
"18422","PTHR12812:SF10",0.112466882170993,1
"18423","PTHR13137",0.112466882170993,1
"18424","PTHR26450:SF280",0.00184272304648542,1
"18425","PTHR26451:SF555",0.212285440913844,1
"18426","PTHR26453:SF531",0.000401439577288344,1
"18427","PTHR12316",1,1
"18428","PTHR10909:SF348",0.0389893107175907,1
"18429","PTHR33517:SF8",8.09338168319602e-07,0.018703805069866
"18430","PTHR24375:SF273",0.242998193676576,1
"18431","PTHR23105:SF87",0.00152010432159278,1
"18432","PTHR10405:SF21",0.0389893107175907,1
"18433","PTHR26452:SF506",0.0389893107175907,1
"18434","PTHR24300:SF216",0.511231209360091,1
"18435","PTHR12747",0.147071358532793,1
"18436","PTHR12789:SF1",0.0389893107175907,1
"18437","PTHR10271:SF25",0.000888658071864314,1
"18438","PTHR26453:SF350",0.0100041165177067,1
"18439","PTHR23268:SF72",0.0389893107175907,1
"18440","PTHR21639:SF6",0.180326678565829,1
"18441","PTHR10857:SF61",0.723877095517443,1
"18442","PTHR24073:SF740",0.180326678565829,1
"18443","PTHR26453:SF492",0.30087808662891,1
"18444","PTHR10373:SF41",0.379507273720231,1
"18445","PTHR23267:SF209",0.00962023419461135,1
"18446","PTHR24381:SF206",0.16819933917042,1
"18447","PTHR13140:SF542",0.0389893107175907,1
"18448","PTHR33877:SF5",0.0389893107175907,1
"18449","PTHR11129:SF6",0.491400715750939,1
"18450","PTHR28666",0.354332691998714,1
"18451","PTHR28672:SF2",1,1
"18452","PTHR16983:SF21",0.212285440913844,1
"18453","PTHR42737",0.0389893107175907,1
"18454","PTHR23288:SF26",0.242998193676576,1
"18455","PTHR36132",0.30087808662891,1
"18456","PTHR26454:SF83",0.000248562872568817,1
"18457","PTHR13456",0.426950151188977,1
"18458","PTHR24387:SF238",0.0389893107175907,1
"18459","PTHR26450:SF206",0.0055935637907001,1
"18460","PTHR26453:SF457",0.272513514346396,1
"18461","PTHR10751:SF66",0.0389893107175907,1
"18462","PTHR14700",0.0764585171135886,1
"18463","PTHR23239:SF274",0.112466882170993,1
"18464","PTHR11571:SF201",0.403700338029936,1
"18465","PTHR21402:SF13",0.403700338029936,1
"18466","PTHR13299",0.470765688157878,1
"18467","PTHR22800:SF206",1,1
"18468","PTHR14081",0.0764585171135886,1
"18469","PTHR34343",0.147071358532793,1
"18470","PTHR11620:SF44",2.23697452455965e-10,5.16964812625736e-06
"18471","PTHR43174:SF1",0.0389893107175907,1
"18472","PTHR26452:SF483",5.22829116040446e-07,0.0120825808716947
"18473","PTHR11588:SF225",0.0389893107175907,1
"18474","PTHR23053:SF29",0.147071358532793,1
"18475","PTHR10489:SF882",0.0764585171135886,1
"18476","PTHR10926:SF36",1,1
"18477","PTHR24106:SF169",0.470765688157878,1
"18478","PTHR23234",0.000497885316922652,1
"18479","PTHR43272:SF8",0.0764585171135886,1
"18480","PTHR13014",0.272513514346396,1
"18481","PTHR26454:SF131",0.0226741681565825,1
"18482","PTHR15153",0.30087808662891,1
"18483","PTHR11528:SF60",0.0363909489878298,1
"18484","PTHR26452:SF591",0.00128138196418518,1
"18485","PTHR24376:SF23",0.16819933917042,1
"18486","PTHR24377:SF592",0.328136774268949,1
"18487","PTHR20426:SF1",0.30087808662891,1
"18488","PTHR31667:SF3",0.114143440891036,1
"18489","PTHR14382:SF2",0.147071358532793,1
"18490","PTHR10956:SF18",0.0389893107175907,1
"18491","PTHR16677",0.242998193676576,1
"18492","PTHR12022:SF1",0.0226741681565825,1
"18493","PTHR26451:SF737",0.0389893107175907,1
"18494","PTHR10217:SF556",0.0389893107175907,1
"18495","PTHR38326:SF2",0.180326678565829,1
"18496","PTHR24123:SF39",0.00184272304648542,1
"18497","PTHR31368",0.0389893107175907,1
"18498","PTHR11726:SF16",0.0389893107175907,1
"18499","PTHR19343:SF13",1.90752706262502e-07,0.00440829504172643
"18500","PTHR24409:SF126",0.426986672310355,1
"18501","PTHR24089:SF506",0.328136774268949,1
"18502","PTHR14380:SF9",0.328136774268949,1
"18503","PTHR11934:SF12",0.354332691998714,1
"18504","PTHR23359:SF129",0.112466882170993,1
"18505","PTHR24061:SF482",9.14698172612167e-09,0.000211386747690672
"18506","PTHR24061:SF467",0.0281953054067145,1
"18507","PTHR13947:SF19",0.583117115443178,1
"18508","PTHR11736:SF101",0.0012440253023484,1
"18509","PTHR16656:SF7",0.242998193676576,1
"18510","PTHR24329:SF413",0.0100041165177067,1
"18511","PTHR23266:SF158",5.92629829992501e-05,1
"18512","PTHR23266:SF152",0.112466882170993,1
"18513","PTHR26452:SF543",0.000375784368486635,1
"18514","PTHR13109",1,1
"18515","PTHR26451:SF764",2.31034001034556e-06,0.0533919576390858
"18516","PTHR24243:SF146",0.147071358532793,1
"18517","PTHR24044:SF392",0.0389893107175907,1
"18518","PTHR24329:SF433",0.212285440913844,1
"18519","PTHR12872:SF3",0.379507273720231,1
"18520","PTHR10574:SF318",0.180326678565829,1
"18521","PTHR36135:SF2",0.328136774268949,1
"18522","PTHR24404:SF37",0.055549897868562,1
"18523","PTHR31453",0.379507273720231,1
"18524","PTHR19343:SF12",0.00444178699877985,1
"18525","PTHR24329:SF458",0.00223101555544138,1
"18526","PTHR22763:SF119",0.180326678565829,1
"18527","PTHR34533:SF3",1,1
"18528","PTHR36465:SF2",0.272513514346396,1
"18529","PTHR26451:SF594",0.354332691998714,1
"18530","PTHR22710",0.54860283777153,1
"18531","PTHR24123:SF31",0.112466882170993,1
"18532","PTHR34757",0.180326678565829,1
"18533","PTHR24115:SF635",0.0389893107175907,1
"18534","PTHR22094",0.212285440913844,1
"18535","PTHR12015:SF121",0.379507273720231,1
"18536","PTHR26451:SF529",0.426950151188977,1
"18537","PTHR24027:SF344",0.180326678565829,1
"18538","PTHR26454:SF96",0.000248562872568817,1
"18539","PTHR24028:SF215",0.354332691998714,1
"18540","PTHR12967:SF1",0.180326678565829,1
"18541","PTHR11461:SF212",0.328136774268949,1
"18542","PTHR24402:SF263",0.44929348763883,1
"18543","PTHR24377:SF433",0.101452766962397,1
"18544","PTHR11955:SF116",0.180326678565829,1
"18545","PTHR12455",0.212285440913844,1
"18546","PTHR13173:SF11",0.426950151188977,1
"18547","PTHR22778:SF36",0.599371683754074,1
"18548","PTHR23267:SF218",0.000558515113010785,1
"18549","PTHR12202",0.112466882170993,1
"18550","PTHR11481:SF85",0.0747370247264131,1
"18551","PTHR24381:SF218",0.30087808662891,1
"18552","PTHR24033:SF138",0.112466882170993,1
"18553","PTHR32274:SF2",1,1
"18554","PTHR21856:SF12",0.30087808662891,1
"18555","PTHR15914:SF1",0.180326678565829,1
"18556","PTHR11668:SF337",0.180326678565829,1
"18557","PTHR24062:SF129",1,1
"18558","PTHR24054:SF40",0.0764585171135886,1
"18559","PTHR19331:SF342",0.0389893107175907,1
"18560","PTHR24377:SF491",1,1
"18561","PTHR24061:SF458",0.112466882170993,1
"18562","PTHR24346",0.0774122930620172,1
"18563","PTHR11437:SF36",0.0389893107175907,1
"18564","PTHR15036:SF29",0.180326678565829,1
"18565","PTHR11710:SF4",0.0205328668257508,1
"18566","PTHR14716:SF1",0.147071358532793,1
"18567","PTHR11533:SF217",0.583117115443178,1
"18568","PTHR19433:SF83",0.000230120911965963,1
"18569","PTHR31940",0.30087808662891,1
"18570","PTHR24376:SF27",0.403700338029936,1
"18571","PTHR10956:SF17",0.0205328668257508,1
"18572","PTHR24033:SF91",0.112466882170993,1
"18573","PTHR19433:SF91",0.0764585171135886,1
"18574","PTHR11064:SF59",0.328136774268949,1
"18575","PTHR16524",0.426950151188977,1
"18576","PTHR10083:SF253",1,1
"18577","PTHR26451:SF771",2.9765023564072e-06,0.0687869694565704
"18578","PTHR18966:SF309",0.379507273720231,1
"18579","PTHR24256:SF345",0.055549897868562,1
"18580","PTHR26451:SF793",0.00416999414322355,1
"18581","PTHR23234:SF6",0.44929348763883,1
"18582","PTHR10676:SF325",0.0764585171135886,1
"18583","PTHR10484:SF122",0.0389893107175907,1
"18584","PTHR11351:SF54",0.154937875285024,1
"18585","PTHR11430:SF92",0.705866601641367,1
"18586","PTHR24092:SF91",0.398412449582303,1
"18587","PTHR26451:SF666",0.180326678565829,1
"18588","PTHR12810:SF1",0.426950151188977,1
"18589","PTHR12427",0.328136774268949,1
"18590","PTHR13799:SF20",0.0764585171135886,1
"18591","PTHR13382",0.0764585171135886,1
"18592","PTHR24291:SF99",0.566203084715547,1
"18593","PTHR26451:SF545",0.0363909489878298,1
"18594","PTHR24381:SF217",0.0311886248573072,1
"18595","PTHR23139:SF85",0.0389893107175907,1
"18596","PTHR24067:SF231",0.0389893107175907,1
"18597","PTHR23115:SF209",0.0389893107175907,1
"18598","PTHR10609:SF20",0.403700338029936,1
"18599","PTHR10032:SF251",0.055549897868562,1
"18600","PTHR22904:SF457",0.426950151188977,1
"18601","PTHR14181:SF2",0.212285440913844,1
"18602","PTHR19343",0.00444178699877985,1
"18603","PTHR26450:SF323",0.147071358532793,1
"18604","PTHR12921",0.0389893107175907,1
"18605","PTHR23105:SF79",0.147071358532793,1
"18606","PTHR31431",0.242998193676576,1
"18607","PTHR35248:SF2",0.272513514346396,1
"18608","PTHR23266:SF181",0.00152010432159278,1
"18609","PTHR16255",1,1
"18610","PTHR10199",0.0389893107175907,1
"18611","PTHR13078",0.44929348763883,1
"18612","PTHR13147:SF6",0.112466882170993,1
"18613","PTHR24377:SF542",0.0764585171135886,1
"18614","PTHR26452:SF549",0.00444178699877985,1
"18615","PTHR24070:SF323",0.511231209360091,1
"18616","PTHR11442:SF54",0.180326678565829,1
"18617","PTHR22175",0.0389893107175907,1
"18618","PTHR10715",0.000230120911965963,1
"18619","PTHR26454:SF143",0.0173831483323277,1
"18620","PTHR24377:SF589",0.0363909489878298,1
"18621","PTHR24377:SF459",0.234844768607475,1
"18622","PTHR28610:SF2",0.0764585171135886,1
"18623","PTHR26453:SF454",0.028008924337457,1
"18624","PTHR24247:SF134",2.31034001034556e-06,0.0533919576390858
"18625","PTHR23067:SF62",0.00152010432159278,1
"18626","PTHR23050:SF226",0.0764585171135886,1
"18627","PTHR24006:SF570",0.242998193676576,1
"18628","PTHR35346",0.112466882170993,1
"18629","PTHR23034",1,1
"18630","PTHR23234:SF7",0.182316791975725,1
"18631","PTHR24394:SF15",0.212285440913844,1
"18632","PTHR31888:SF2",0.0389893107175907,1
"18633","PTHR24061:SF468",2.37545767548742e-08,0.000548968268805142
"18634","PTHR24231:SF46",0.44929348763883,1
"18635","PTHR24409:SF235",0.0389893107175907,1
"18636","PTHR21856:SF11",0.180326678565829,1
"18637","PTHR24375:SF222",0.180326678565829,1
"18638","PTHR11886:SF60",0.0363909489878298,1
"18639","PTHR11738:SF134",5.92629829992501e-05,1
"18640","PTHR10201:SF211",0.328136774268949,1
"18641","PTHR23257:SF682",0.0389893107175907,1
"18642","PTHR23266:SF147",0.0389893107175907,1
"18643","PTHR24365:SF459",0.180326678565829,1
"18644","PTHR26450:SF321",0.0389893107175907,1
"18645","PTHR19869",0.147071358532793,1
"18646","PTHR24361:SF502",0.0764585171135886,1
"18647","PTHR40240",0.147071358532793,1
"18648","PTHR24379:SF61",0.328136774268949,1
"18649","PTHR10496",0.0389893107175907,1
"18650","PTHR24028:SF184",0.30087808662891,1
"18651","PTHR31061",0.328136774268949,1
"18652","PTHR12002:SF129",0.491400715750939,1
"18653","PTHR16171:SF8",0.127210479853101,1
"18654","PTHR10454:SF191",0.53028853548174,1
"18655","PTHR23087:SF20",0.242998193676576,1
"18656","PTHR13151",0.0389893107175907,1
"18657","PTHR12322:SF89",0.180326678565829,1
"18658","PTHR12309:SF16",0.055549897868562,1
"18659","PTHR10371:SF8",0.0389893107175907,1
"18660","PTHR23151:SF73",0.147071358532793,1
"18661","PTHR13711:SF248",0.182316791975725,1
"18662","PTHR19433:SF86",0.0389893107175907,1
"18663","PTHR23268:SF66",0.00865345308559373,1
"18664","PTHR13251:SF4",0.403700338029936,1
"18665","PTHR16736",0.00152010432159278,1
"18666","PTHR13857:SF29",0.0764585171135886,1
"18667","PTHR24257:SF29",0.112466882170993,1
"18668","PTHR19441:SF49",0.0100041165177067,1
"18669","PTHR24289",0.180326678565829,1
"18670","PTHR21615",0.491400715750939,1
"18671","PTHR28663",0.242998193676576,1
"18672","PTHR11711:SF269",0.000230120911965963,1
"18673","PTHR10408:SF17",0.0389893107175907,1
"18674","PTHR13703:SF58",0.0764585171135886,1
"18675","PTHR10070",0.30087808662891,1
"18676","PTHR11334",0.000558515113010785,1
"18677","PTHR23318:SF11",0.0764585171135886,1
"18678","PTHR11237",0.0389893107175907,1
"18679","PTHR24061:SF485",0.30087808662891,1
"18680","PTHR16106:SF4",0.0389893107175907,1
"18681","PTHR21654:SF31",0.272513514346396,1
"18682","PTHR12294:SF20",0.00865345308559373,1
"18683","PTHR23268:SF55",0.0389893107175907,1
"18684","PTHR40387",0.147071358532793,1
"18685","PTHR26450:SF331",0.53028853548174,1
"18686","PTHR24031:SF525",0.0764585171135886,1
"18687","PTHR15566",0.00865345308559373,1
"18688","PTHR24409:SF132",0.0389893107175907,1
"18689","PTHR26452:SF392",0.0205328668257508,1
"18690","PTHR35978",0.328136774268949,1
"18691","PTHR16124",0.0764585171135886,1
"18692","PTHR26451",0.0389893107175907,1
"18693","PTHR21567",0.0389893107175907,1
"18694","PTHR11699:SF255",0.136503504569925,1
"18695","PTHR21469",0.242998193676576,1
"18696","PTHR37873:SF2",0.0389893107175907,1
"18697","PTHR24345",0.599371683754074,1
"18698","PTHR26450:SF330",0.0205328668257508,1
"18699","PTHR10136",0.0389893107175907,1
"18700","PTHR22835:SF407",0.0764585171135886,1
"18701","PTHR37346:SF2",0.44929348763883,1
"18702","PTHR10956:SF16",0.147071358532793,1
"18703","PTHR36471",0.54860283777153,1
"18704","PTHR10454:SF192",0.30087808662891,1
"18705","PTHR11787:SF21",0.511231209360091,1
